Severity,Line,Rule ID,Rule Title,Message,Suggestion,Line Content
MEDIUM,28,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,EXPOSE 80
HIGH,28,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",EXPOSE 80
HIGH,28,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,EXPOSE 80
MEDIUM,28,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",EXPOSE 80
MEDIUM,28,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",EXPOSE 80
MEDIUM,28,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",EXPOSE 80
HIGH,28,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",EXPOSE 80
HIGH,28,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",EXPOSE 80
MEDIUM,29,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",EXPOSE 3389
MEDIUM,29,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",EXPOSE 3389
HIGH,29,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",EXPOSE 3389
MEDIUM,29,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,EXPOSE 3389
MEDIUM,29,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,EXPOSE 3389
HIGH,29,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",EXPOSE 3389
HIGH,29,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,EXPOSE 3389
MEDIUM,29,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",EXPOSE 3389
MEDIUM,29,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",EXPOSE 3389
MEDIUM,29,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",EXPOSE 3389
HIGH,29,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",EXPOSE 3389
HIGH,29,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",EXPOSE 3389
MEDIUM,31,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",ENV DEBUG=
HIGH,31,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",ENV DEBUG=
MEDIUM,31,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,ENV DEBUG=
MEDIUM,31,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,ENV DEBUG=
INFO,31,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",ENV DEBUG=
HIGH,31,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",ENV DEBUG=
HIGH,31,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,ENV DEBUG=
MEDIUM,31,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",ENV DEBUG=
MEDIUM,31,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",ENV DEBUG=
MEDIUM,31,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",ENV DEBUG=
HIGH,31,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",ENV DEBUG=
HIGH,31,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",ENV DEBUG=
MEDIUM,32,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",ENV APP_VERSION
MEDIUM,32,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",ENV APP_VERSION
HIGH,32,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",ENV APP_VERSION
MEDIUM,32,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,ENV APP_VERSION
MEDIUM,32,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,ENV APP_VERSION
INFO,32,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",ENV APP_VERSION
HIGH,32,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",ENV APP_VERSION
HIGH,32,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,ENV APP_VERSION
MEDIUM,32,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",ENV APP_VERSION
MEDIUM,32,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",ENV APP_VERSION
MEDIUM,32,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",ENV APP_VERSION
HIGH,32,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",ENV APP_VERSION
HIGH,32,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",ENV APP_VERSION
MEDIUM,34,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN cd /app && \
MEDIUM,34,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",RUN cd /app && \
HIGH,34,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",RUN cd /app && \
MEDIUM,34,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN cd /app && \
MEDIUM,34,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,RUN cd /app && \
INFO,34,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",RUN cd /app && \
HIGH,34,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",RUN cd /app && \
HIGH,34,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,RUN cd /app && \
HIGH,34,BP9166D7E9,WORKDIR,Disallowed pattern found: Checks for 'RUN cd' which should be replaced with WORKDIR.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,RUN cd /app && \
MEDIUM,34,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",RUN cd /app && \
HIGH,34,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN cd /app && \
HIGH,34,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",RUN cd /app && \
MEDIUM,35,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to update the PATH environment variable.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",    mkdir temp 
MEDIUM,35,BP086BFB42,ENV,Required pattern not found: Checks if the ENV instruction is used to set environment variables.,"Use ENV to set environment variables and update the PATH to facilitate software execution. Avoid creating unnecessary layers by combining ENV instructions where possible. For setting and unsetting environment variables within the same layer, consider using a RUN instruction with shell commands.",    mkdir temp 
HIGH,35,BP08E4DA4E,CMD,Required pattern not found: Checks if CMD is used in the exec form with parameters.,"Ensure that CMD is used in the exec form, such as CMD [""executable"", ""param1"", ""param2""], and that there is only one CMD instruction in the Dockerfile.",    mkdir temp 
MEDIUM,35,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for downloading files from remote HTTP/HTTPS URLs.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,    mkdir temp 
MEDIUM,35,BP4F995E92,ADD or COPY,Required pattern not found: Checks if ADD is used for adding tar files which will be auto-extracted.,Prefer using COPY for copying local files. Use ADD only for its unique features like adding files from remote URLs and auto-extracting tar files.,    mkdir temp 
INFO,35,BP4FB971F0,EXPOSE,Required pattern not found: Checks if the EXPOSE instruction is used with a valid port format.,"Ensure you are using the EXPOSE instruction to indicate the common, traditional port for your application. For example, use EXPOSE 80 for Apache web server images, and EXPOSE 27017 for MongoDB images. This facilitates easier understanding and management of container networking.",    mkdir temp 
HIGH,35,BP6EB0C612,USER,Required keyword(s) ('USER') not found. Ensure that the USER instruction is used to specify a non-root user.,"Ensure that your Dockerfile specifies a non-root user for running the service by using the USER instruction. Avoid using 'sudo' due to its unpredictable behavior. If necessary, consider alternatives like 'gosu' for privilege escalation. Also, avoid frequently switching users to reduce complexity and potential security risks.",    mkdir temp 
HIGH,35,BP9166D7E9,WORKDIR,Required pattern not found: Checks if WORKDIR uses an absolute path.,Use WORKDIR with absolute paths to set the working directory. Replace any 'RUN cd' commands with WORKDIR instructions for better readability and maintainability.,    mkdir temp 
MEDIUM,35,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands are split across multiple lines using backslashes.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",    mkdir temp 
MEDIUM,35,BPAD173E04,RUN,Required pattern not found: Checks if RUN commands use '&&' to chain commands together.,"Ensure complex or long RUN commands are split across multiple lines for readability. Use backslashes to continue commands on a new line and chain commands with '&&'. For package installations, always combine 'apt-get update' with 'apt-get install' in the same RUN statement to avoid caching issues. Consider using version pinning for packages to ensure the build retrieves a specific version.",    mkdir temp 
MEDIUM,35,BPDE4F1AAB,VOLUME,Required keyword(s) ('VOLUME') not found. Check if the VOLUME instruction is used at least once.,"Ensure that your Dockerfile includes at least one VOLUME instruction to expose mutable or user-serviceable parts of your image, such as database storage areas or configuration files. Review the Dockerfile reference for the VOLUME instruction for more details.",    mkdir temp 
HIGH,35,BPFAEF57A2,ENTRYPOINT,Required pattern not found: Checks if the ENTRYPOINT instruction is used.,"Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",    mkdir temp 
HIGH,35,BPFAEF57A2,ENTRYPOINT,"Required pattern not found: Checks if the CMD instruction is used, which should ideally be used in conjunction with ENTRYPOINT to provide default arguments.","Ensure that ENTRYPOINT is used to set the main command of the image, allowing it to be run as if it was that command. Use CMD to provide default flags. Consider using a helper script with ENTRYPOINT for complex setups.",    mkdir temp 
